2017-09-19T20:29:26.247625+00:00 app[web.1]:  2017-09-19 20:29:26,247 [DEBUG ] JpaTransactionManager - Exposing JPA transaction as JDBC transaction [org.springframework.orm.jpa.vendor.EclipseLinkJpaDialect$EclipseLinkConnectionHandle@105189a]
2017-09-19T20:33:01.579212+00:00 app[web.1]:  2017-09-19 20:33:01,579 [DEBUG ] EntityManagerFactoryUtils - Closing JPA EntityManager
2017-09-19T20:33:01.579346+00:00 app[web.1]:  2017-09-19 20:33:01,579 [DEBUG ] JpaTransactionManager - Creating new transaction with name [org.mitre.oauth2.repository.impl.JpaSystemScopeRepository.getByValue]: PROPAGATION_REQUIRED,ISOLATION_DEFAULT; 'defaultTransactionManager'
2017-09-19T20:33:01.579385+00:00 app[web.1]:  2017-09-19 20:33:01,579 [DEBUG ] JpaTransactionManager - Opened new EntityManager [org.eclipse.persistence.internal.jpa.EntityManagerImpl@6e38cb6d] for JPA transaction
2017-09-19T20:33:01.579453+00:00 app[web.1]:  2017-09-19 20:33:01,579 [DEBUG ] JpaTransactionManager - Exposing JPA transaction as JDBC transaction [org.springframework.orm.jpa.vendor.EclipseLinkJpaDialect$EclipseLinkConnectionHandle@3005e3ec]
2017-09-19T20:33:01.580683+00:00 app[web.1]:  2017-09-19 20:33:01,580 [DEBUG ] JpaTransactionManager - Initiating transaction commit
2017-09-19T20:33:01.580690+00:00 app[web.1]:  2017-09-19 20:33:01,580 [DEBUG ] JpaTransactionManager - Committing JPA transaction on EntityManager [org.eclipse.persistence.internal.jpa.EntityManagerImpl@6e38cb6d]
2017-09-19T20:33:01.581631+00:00 app[web.1]:  2017-09-19 20:33:01,581 [DEBUG ] PoolElf - HikariPool-0 - Reset (nothing) on connection org.postgresql.jdbc4.Jdbc4Connection@40559453
2017-09-19T20:33:01.581677+00:00 app[web.1]:  2017-09-19 20:33:01,581 [DEBUG ] JpaTransactionManager - Closing JPA EntityManager [org.eclipse.persistence.internal.jpa.EntityManagerImpl@6e38cb6d] after transaction
2017-09-19T20:33:01.581678+00:00 app[web.1]:  2017-09-19 20:33:01,581 [DEBUG ] EntityManagerFactoryUtils - Closing JPA EntityManager
2017-09-19T20:33:01.581746+00:00 app[web.1]:  2017-09-19 20:33:01,581 [DEBUG ] JpaTransactionManager - Creating new transaction with name [org.mitre.oauth2.repository.impl.JpaSystemScopeRepository.getByValue]: PROPAGATION_REQUIRED,ISOLATION_DEFAULT; 'defaultTransactionManager'
2017-09-19T20:33:01.581769+00:00 app[web.1]:  2017-09-19 20:33:01,581 [DEBUG ] JpaTransactionManager - Opened new EntityManager [org.eclipse.persistence.internal.jpa.EntityManagerImpl@321994d3] for JPA transaction
2017-09-19T20:33:01.581851+00:00 app[web.1]:  2017-09-19 20:33:01,581 [DEBUG ] JpaTransactionManager - Exposing JPA transaction as JDBC transaction [org.springframework.orm.jpa.vendor.EclipseLinkJpaDialect$EclipseLinkConnectionHandle@2d1c1bff]
2017-09-19T20:33:01.582883+00:00 app[web.1]:  2017-09-19 20:33:01,582 [DEBUG ] JpaTransactionManager - Initiating transaction commit
2017-09-19T20:33:01.582886+00:00 app[web.1]:  2017-09-19 20:33:01,582 [DEBUG ] JpaTransactionManager - Committing JPA transaction on EntityManager [org.eclipse.persistence.internal.jpa.EntityManagerImpl@321994d3]
2017-09-19T20:33:01.583772+00:00 app[web.1]:  2017-09-19 20:33:01,583 [DEBUG ] PoolElf - HikariPool-0 - Reset (nothing) on connection org.postgresql.jdbc4.Jdbc4Connection@40559453
2017-09-19T20:33:01.583842+00:00 app[web.1]:  2017-09-19 20:33:01,583 [DEBUG ] JpaTransactionManager - Closing JPA EntityManager [org.eclipse.persistence.internal.jpa.EntityManagerImpl@321994d3] after transaction
2017-09-19T20:33:01.583867+00:00 app[web.1]:  2017-09-19 20:33:01,583 [DEBUG ] EntityManagerFactoryUtils - Closing JPA EntityManager
2017-09-19T20:33:01.584009+00:00 app[web.1]:  2017-09-19 20:33:01,583 [DEBUG ] JpaTransactionManager - Creating new transaction with name [org.mitre.oauth2.repository.impl.JpaSystemScopeRepository.getByValue]: PROPAGATION_REQUIRED,ISOLATION_DEFAULT; 'defaultTransactionManager'
2017-09-19T20:33:01.584045+00:00 app[web.1]:  2017-09-19 20:33:01,584 [DEBUG ] JpaTransactionManager - Opened new EntityManager [org.eclipse.persistence.internal.jpa.EntityManagerImpl@4654bac6] for JPA transaction
2017-09-19T20:33:01.584113+00:00 app[web.1]:  2017-09-19 20:33:01,584 [DEBUG ] JpaTransactionManager - Exposing JPA transaction as JDBC transaction [org.springframework.orm.jpa.vendor.EclipseLinkJpaDialect$EclipseLinkConnectionHandle@bda9210]
2017-09-19T20:33:01.585330+00:00 app[web.1]:  2017-09-19 20:33:01,585 [DEBUG ] JpaTransactionManager - Initiating transaction commit
2017-09-19T20:33:01.585333+00:00 app[web.1]:  2017-09-19 20:33:01,585 [DEBUG ] JpaTransactionManager - Committing JPA transaction on EntityManager [org.eclipse.persistence.internal.jpa.EntityManagerImpl@4654bac6]
2017-09-19T20:33:01.586173+00:00 app[web.1]:  2017-09-19 20:33:01,586 [DEBUG ] PoolElf - HikariPool-0 - Reset (nothing) on connection org.postgresql.jdbc4.Jdbc4Connection@40559453
2017-09-19T20:33:01.586218+00:00 app[web.1]:  2017-09-19 20:33:01,586 [DEBUG ] JpaTransactionManager - Closing JPA EntityManager [org.eclipse.persistence.internal.jpa.EntityManagerImpl@4654bac6] after transaction
2017-09-19T20:33:01.586219+00:00 app[web.1]:  2017-09-19 20:33:01,586 [DEBUG ] EntityManagerFactoryUtils - Closing JPA EntityManager
2017-09-19T20:33:01.586297+00:00 app[web.1]:  2017-09-19 20:33:01,586 [DEBUG ] JpaTransactionManager - Creating new transaction with name [org.mitre.oauth2.repository.impl.JpaSystemScopeRepository.getByValue]: PROPAGATION_REQUIRED,ISOLATION_DEFAULT; 'defaultTransactionManager'
2017-09-19T20:33:01.586320+00:00 app[web.1]:  2017-09-19 20:33:01,586 [DEBUG ] JpaTransactionManager - Opened new EntityManager [org.eclipse.persistence.internal.jpa.EntityManagerImpl@605ac12e] for JPA transaction
2017-09-19T20:33:01.586374+00:00 app[web.1]:  2017-09-19 20:33:01,586 [DEBUG ] JpaTransactionManager - Exposing JPA transaction as JDBC transaction [org.springframework.orm.jpa.vendor.EclipseLinkJpaDialect$EclipseLinkConnectionHandle@3fcf9527]
2017-09-19T20:33:01.587791+00:00 app[web.1]:  2017-09-19 20:33:01,587 [DEBUG ] JpaTransactionManager - Initiating transaction commit
2017-09-19T20:33:01.587793+00:00 app[web.1]:  2017-09-19 20:33:01,587 [DEBUG ] JpaTransactionManager - Committing JPA transaction on EntityManager [org.eclipse.persistence.internal.jpa.EntityManagerImpl@605ac12e]
2017-09-19T20:33:01.588556+00:00 app[web.1]:  2017-09-19 20:33:01,588 [DEBUG ] PoolElf - HikariPool-0 - Reset (nothing) on connection org.postgresql.jdbc4.Jdbc4Connection@40559453
2017-09-19T20:33:01.588636+00:00 app[web.1]:  2017-09-19 20:33:01,588 [DEBUG ] JpaTransactionManager - Closing JPA EntityManager [org.eclipse.persistence.internal.jpa.EntityManagerImpl@605ac12e] after transaction
2017-09-19T20:33:01.588637+00:00 app[web.1]:  2017-09-19 20:33:01,588 [DEBUG ] EntityManagerFactoryUtils - Closing JPA EntityManager
2017-09-19T20:33:01.588777+00:00 app[web.1]:  2017-09-19 20:33:01,588 [DEBUG ] JpaTransactionManager - Creating new transaction with name [org.mitre.oauth2.repository.impl.JpaSystemScopeRepository.getByValue]: PROPAGATION_REQUIRED,ISOLATION_DEFAULT; 'defaultTransactionManager'
2017-09-19T20:33:01.588802+00:00 app[web.1]:  2017-09-19 20:33:01,588 [DEBUG ] JpaTransactionManager - Opened new EntityManager [org.eclipse.persistence.internal.jpa.EntityManagerImpl@34eb86d1] for JPA transaction
2017-09-19T20:33:01.588844+00:00 app[web.1]:  2017-09-19 20:33:01,588 [DEBUG ] JpaTransactionManager - Exposing JPA transaction as JDBC transaction [org.springframework.orm.jpa.vendor.EclipseLinkJpaDialect$EclipseLinkConnectionHandle@774e4bc6]
2017-09-19T20:33:01.590200+00:00 app[web.1]:  2017-09-19 20:33:01,590 [DEBUG ] JpaTransactionManager - Initiating transaction commit
2017-09-19T20:33:01.590203+00:00 app[web.1]:  2017-09-19 20:33:01,590 [DEBUG ] JpaTransactionManager - Committing JPA transaction on EntityManager [org.eclipse.persistence.internal.jpa.EntityManagerImpl@34eb86d1]
2017-09-19T20:33:01.591147+00:00 app[web.1]:  2017-09-19 20:33:01,591 [DEBUG ] PoolElf - HikariPool-0 - Reset (nothing) on connection org.postgresql.jdbc4.Jdbc4Connection@40559453
2017-09-19T20:33:01.591191+00:00 app[web.1]:  2017-09-19 20:33:01,591 [DEBUG ] JpaTransactionManager - Closing JPA EntityManager [org.eclipse.persistence.internal.jpa.EntityManagerImpl@34eb86d1] after transaction
2017-09-19T20:33:01.591192+00:00 app[web.1]:  2017-09-19 20:33:01,591 [DEBUG ] EntityManagerFactoryUtils - Closing JPA EntityManager
2017-09-19T20:33:01.591300+00:00 app[web.1]:  2017-09-19 20:33:01,591 [DEBUG ] JpaTransactionManager - Creating new transaction with name [org.mitre.oauth2.repository.impl.JpaSystemScopeRepository.getByValue]: PROPAGATION_REQUIRED,ISOLATION_DEFAULT; 'defaultTransactionManager'
2017-09-19T20:33:01.591345+00:00 app[web.1]:  2017-09-19 20:33:01,591 [DEBUG ] JpaTransactionManager - Opened new EntityManager [org.eclipse.persistence.internal.jpa.EntityManagerImpl@32b0e7c2] for JPA transaction
2017-09-19T20:33:01.591409+00:00 app[web.1]:  2017-09-19 20:33:01,591 [DEBUG ] JpaTransactionManager - Exposing JPA transaction as JDBC transaction [org.springframework.orm.jpa.vendor.EclipseLinkJpaDialect$EclipseLinkConnectionHandle@37259a29]
2017-09-19T20:33:01.592498+00:00 app[web.1]:  2017-09-19 20:33:01,592 [DEBUG ] JpaTransactionManager - Initiating transaction commit
2017-09-19T20:33:01.592505+00:00 app[web.1]:  2017-09-19 20:33:01,592 [DEBUG ] JpaTransactionManager - Committing JPA transaction on EntityManager [org.eclipse.persistence.internal.jpa.EntityManagerImpl@32b0e7c2]
2017-09-19T20:33:01.596149+00:00 app[web.1]:  2017-09-19 20:33:01,596 [DEBUG ] PoolElf - HikariPool-0 - Reset (nothing) on connection org.postgresql.jdbc4.Jdbc4Connection@40559453
2017-09-19T20:33:01.596250+00:00 app[web.1]:  2017-09-19 20:33:01,596 [DEBUG ] JpaTransactionManager - Closing JPA EntityManager [org.eclipse.persistence.internal.jpa.EntityManagerImpl@32b0e7c2] after transaction
2017-09-19T20:33:01.596252+00:00 app[web.1]:  2017-09-19 20:33:01,596 [DEBUG ] EntityManagerFactoryUtils - Closing JPA EntityManager
2017-09-19T20:33:01.596525+00:00 app[web.1]:  2017-09-19 20:33:01,596 [DEBUG ] JpaTransactionManager - Creating new transaction with name [org.mitre.oauth2.repository.impl.JpaAuthenticationHolderRepository.save]: PROPAGATION_REQUIRED,ISOLATION_DEFAULT; 'defaultTransactionManager'
2017-09-19T20:33:01.596562+00:00 app[web.1]:  2017-09-19 20:33:01,596 [DEBUG ] JpaTransactionManager - Opened new EntityManager [org.eclipse.persistence.internal.jpa.EntityManagerImpl@ef67806] for JPA transaction
2017-09-19T20:33:01.596632+00:00 app[web.1]:  2017-09-19 20:33:01,596 [DEBUG ] JpaTransactionManager - Exposing JPA transaction as JDBC transaction [org.springframework.orm.jpa.vendor.EclipseLinkJpaDialect$EclipseLinkConnectionHandle@15195f23]
2017-09-19T20:33:01.618901+00:00 app[web.1]:  2017-09-19 20:33:01,618 [DEBUG ] JpaTransactionManager - Initiating transaction commit
2017-09-19T20:33:01.618904+00:00 app[web.1]:  2017-09-19 20:33:01,618 [DEBUG ] JpaTransactionManager - Committing JPA transaction on EntityManager [org.eclipse.persistence.internal.jpa.EntityManagerImpl@ef67806]
2017-09-19T20:33:01.620742+00:00 app[web.1]:  2017-09-19 20:33:01,620 [DEBUG ] PoolElf - HikariPool-0 - Reset (nothing) on connection org.postgresql.jdbc4.Jdbc4Connection@40559453
2017-09-19T20:33:01.621311+00:00 app[web.1]:  2017-09-19 20:33:01,621 [DEBUG ] JpaTransactionManager - Closing JPA EntityManager [org.eclipse.persistence.internal.jpa.EntityManagerImpl@ef67806] after transaction
2017-09-19T20:33:01.621313+00:00 app[web.1]:  2017-09-19 20:33:01,621 [DEBUG ] EntityManagerFactoryUtils - Closing JPA EntityManager
2017-09-19T20:33:01.621462+00:00 app[web.1]:  2017-09-19 20:33:01,621 [DEBUG ] JpaTransactionManager - Creating new transaction with name [org.mitre.oauth2.repository.impl.JpaOAuth2ClientRepository.getClientByClientId]: PROPAGATION_REQUIRED,ISOLATION_DEFAULT; 'defaultTransactionManager'
2017-09-19T20:33:01.621523+00:00 app[web.1]:  2017-09-19 20:33:01,621 [DEBUG ] JpaTransactionManager - Opened new EntityManager [org.eclipse.persistence.internal.jpa.EntityManagerImpl@242f78aa] for JPA transaction
2017-09-19T20:33:01.621632+00:00 app[web.1]:  2017-09-19 20:33:01,621 [DEBUG ] JpaTransactionManager - Exposing JPA transaction as JDBC transaction [org.springframework.orm.jpa.vendor.EclipseLinkJpaDialect$EclipseLinkConnectionHandle@2c77b1a4]
2017-09-19T20:33:01.633306+00:00 app[web.1]:  2017-09-19 20:33:01,633 [DEBUG ] JpaTransactionManager - Initiating transaction commit
2017-09-19T20:33:01.633312+00:00 app[web.1]:  2017-09-19 20:33:01,633 [DEBUG ] JpaTransactionManager - Committing JPA transaction on EntityManager [org.eclipse.persistence.internal.jpa.EntityManagerImpl@242f78aa]
2017-09-19T20:33:01.634386+00:00 app[web.1]:  2017-09-19 20:33:01,634 [DEBUG ] PoolElf - HikariPool-0 - Reset (nothing) on connection org.postgresql.jdbc4.Jdbc4Connection@40559453
2017-09-19T20:33:01.634515+00:00 app[web.1]:  2017-09-19 20:33:01,634 [DEBUG ] JpaTransactionManager - Closing JPA EntityManager [org.eclipse.persistence.internal.jpa.EntityManagerImpl@242f78aa] after transaction
2017-09-19T20:33:01.634516+00:00 app[web.1]:  2017-09-19 20:33:01,634 [DEBUG ] EntityManagerFactoryUtils - Closing JPA EntityManager
2017-09-19T20:33:01.676559+00:00 app[web.1]:  2017-09-19 20:33:01,676 [DEBUG ] JpaTransactionManager - Creating new transaction with name [org.mitre.oauth2.repository.impl.JpaOAuth2ClientRepository.getClientByClientId]: PROPAGATION_REQUIRED,ISOLATION_DEFAULT; 'defaultTransactionManager'
2017-09-19T20:33:01.676604+00:00 app[web.1]:  2017-09-19 20:33:01,676 [DEBUG ] JpaTransactionManager - Opened new EntityManager [org.eclipse.persistence.internal.jpa.EntityManagerImpl@35d3fab1] for JPA transaction
2017-09-19T20:33:01.676721+00:00 app[web.1]:  2017-09-19 20:33:01,676 [DEBUG ] JpaTransactionManager - Exposing JPA transaction as JDBC transaction [org.springframework.orm.jpa.vendor.EclipseLinkJpaDialect$EclipseLinkConnectionHandle@2438973e]
2017-09-19T20:33:01.687753+00:00 app[web.1]:  2017-09-19 20:33:01,687 [DEBUG ] JpaTransactionManager - Initiating transaction commit
2017-09-19T20:33:01.687759+00:00 app[web.1]:  2017-09-19 20:33:01,687 [DEBUG ] JpaTransactionManager - Committing JPA transaction on EntityManager [org.eclipse.persistence.internal.jpa.EntityManagerImpl@35d3fab1]
2017-09-19T20:33:01.688671+00:00 app[web.1]:  2017-09-19 20:33:01,688 [DEBUG ] PoolElf - HikariPool-0 - Reset (nothing) on connection org.postgresql.jdbc4.Jdbc4Connection@40559453
2017-09-19T20:33:01.688745+00:00 app[web.1]:  2017-09-19 20:33:01,688 [DEBUG ] JpaTransactionManager - Closing JPA EntityManager [org.eclipse.persistence.internal.jpa.EntityManagerImpl@35d3fab1] after transaction
2017-09-19T20:33:01.688747+00:00 app[web.1]:  2017-09-19 20:33:01,688 [DEBUG ] EntityManagerFactoryUtils - Closing JPA EntityManager
2017-09-19T20:33:01.688848+00:00 app[web.1]:  2017-09-19 20:33:01,688 [DEBUG ] SharedEntityManagerCreator$SharedEntityManagerInvocationHandler - Creating new EntityManager for shared EntityManager invocation
2017-09-19T20:33:01.691365+00:00 app[web.1]:  2017-09-19 20:33:01,691 [DEBUG ] EntityManagerFactoryUtils - Closing JPA EntityManager
2017-09-19T20:33:01.723760+00:00 app[web.1]:  2017-09-19 20:33:01,723 [DEBUG ] JpaTransactionManager - Creating new transaction with name [org.mitre.oauth2.repository.impl.JpaOAuth2TokenRepository.saveAccessToken]: PROPAGATION_REQUIRED,ISOLATION_DEFAULT; 'defaultTransactionManager'
2017-09-19T20:33:01.723797+00:00 app[web.1]:  2017-09-19 20:33:01,723 [DEBUG ] JpaTransactionManager - Opened new EntityManager [org.eclipse.persistence.internal.jpa.EntityManagerImpl@3858d7a0] for JPA transaction
2017-09-19T20:33:01.723864+00:00 app[web.1]:  2017-09-19 20:33:01,723 [DEBUG ] JpaTransactionManager - Exposing JPA transaction as JDBC transaction [org.springframework.orm.jpa.vendor.EclipseLinkJpaDialect$EclipseLinkConnectionHandle@631b8d10]
2017-09-19T20:33:01.759945+00:00 app[web.1]:  2017-09-19 20:33:01,759 [DEBUG ] JpaTransactionManager - Initiating transaction commit
2017-09-19T20:33:01.759951+00:00 app[web.1]:  2017-09-19 20:33:01,759 [DEBUG ] JpaTransactionManager - Committing JPA transaction on EntityManager [org.eclipse.persistence.internal.jpa.EntityManagerImpl@3858d7a0]
2017-09-19T20:33:01.762338+00:00 app[web.1]:  2017-09-19 20:33:01,762 [DEBUG ] PoolElf - HikariPool-0 - Reset (nothing) on connection org.postgresql.jdbc4.Jdbc4Connection@40559453
2017-09-19T20:33:01.762524+00:00 app[web.1]:  2017-09-19 20:33:01,762 [DEBUG ] JpaTransactionManager - Closing JPA EntityManager [org.eclipse.persistence.internal.jpa.EntityManagerImpl@3858d7a0] after transaction
2017-09-19T20:33:01.762549+00:00 app[web.1]:  2017-09-19 20:33:01,762 [DEBUG ] EntityManagerFactoryUtils - Closing JPA EntityManager
2017-09-19T20:33:01.762926+00:00 app[web.1]:  2017-09-19 20:33:01,762 [DEBUG ] JpaTransactionManager - Creating new transaction with name [org.mitre.openid.connect.repository.impl.JpaApprovedSiteRepository.getById]: PROPAGATION_REQUIRED,ISOLATION_DEFAULT; 'defaultTransactionManager'
2017-09-19T20:33:01.762959+00:00 app[web.1]:  2017-09-19 20:33:01,762 [DEBUG ] JpaTransactionManager - Opened new EntityManager [org.eclipse.persistence.internal.jpa.EntityManagerImpl@1f4d1192] for JPA transaction
2017-09-19T20:33:01.763022+00:00 app[web.1]:  2017-09-19 20:33:01,763 [DEBUG ] JpaTransactionManager - Exposing JPA transaction as JDBC transaction [org.springframework.orm.jpa.vendor.EclipseLinkJpaDialect$EclipseLinkConnectionHandle@20b09416]
2017-09-19T20:33:01.765195+00:00 app[web.1]:  2017-09-19 20:33:01,765 [DEBUG ] JpaTransactionManager - Initiating transaction commit
2017-09-19T20:33:01.765199+00:00 app[web.1]:  2017-09-19 20:33:01,765 [DEBUG ] JpaTransactionManager - Committing JPA transaction on EntityManager [org.eclipse.persistence.internal.jpa.EntityManagerImpl@1f4d1192]
2017-09-19T20:33:01.766084+00:00 app[web.1]:  2017-09-19 20:33:01,766 [DEBUG ] PoolElf - HikariPool-0 - Reset (nothing) on connection org.postgresql.jdbc4.Jdbc4Connection@40559453
2017-09-19T20:33:01.766154+00:00 app[web.1]:  2017-09-19 20:33:01,766 [DEBUG ] JpaTransactionManager - Closing JPA EntityManager [org.eclipse.persistence.internal.jpa.EntityManagerImpl@1f4d1192] after transaction
2017-09-19T20:33:01.766156+00:00 app[web.1]:  2017-09-19 20:33:01,766 [DEBUG ] EntityManagerFactoryUtils - Closing JPA EntityManager
2017-09-19T20:33:01.769676+00:00 app[web.1]:  2017-09-19 20:33:01,769 [DEBUG ] JpaTransactionManager - Creating new transaction with name [org.mitre.openid.connect.service.impl.DefaultApprovedSiteService.save]: PROPAGATION_REQUIRED,ISOLATION_DEFAULT; 'defaultTransactionManager'
2017-09-19T20:33:01.769704+00:00 app[web.1]:  2017-09-19 20:33:01,769 [DEBUG ] JpaTransactionManager - Opened new EntityManager [org.eclipse.persistence.internal.jpa.EntityManagerImpl@1f2cb97d] for JPA transaction
2017-09-19T20:33:01.769768+00:00 app[web.1]:  2017-09-19 20:33:01,769 [DEBUG ] JpaTransactionManager - Exposing JPA transaction as JDBC transaction [org.springframework.orm.jpa.vendor.EclipseLinkJpaDialect$EclipseLinkConnectionHandle@1868243]
2017-09-19T20:33:01.769826+00:00 app[web.1]:  2017-09-19 20:33:01,769 [DEBUG ] JpaTransactionManager - Found thread-bound EntityManager [org.eclipse.persistence.internal.jpa.EntityManagerImpl@1f2cb97d] for JPA transaction
2017-09-19T20:33:01.769830+00:00 app[web.1]:  2017-09-19 20:33:01,769 [DEBUG ] JpaTransactionManager - Participating in existing transaction
2017-09-19T20:33:01.823010+00:00 app[web.1]:  2017-09-19 20:33:01,822 [DEBUG ] JpaTransactionManager - Initiating transaction commit
2017-09-19T20:33:01.823017+00:00 app[web.1]:  2017-09-19 20:33:01,822 [DEBUG ] JpaTransactionManager - Committing JPA transaction on EntityManager [org.eclipse.persistence.internal.jpa.EntityManagerImpl@1f2cb97d]
